user_id,signup_date,emirate,user_type
4880,2024-10-03,Abu Dhabi,buyer
4881,2024-11-29,Abu Dhabi,buyer
4882,2025-12-23,Abu Dhabi,agent
4883,2025-08-27,Abu Dhabi,seller
4884,2024-06-23,Abu Dhabi,buyer
4885,2024-03-28,Dubai,seller
4886,2025-05-14,Dubai,seller
4887,2025-06-14,Abu Dhabi,buyer
4888,2025-05-14,Sharjah,buyer
4889,2024-02-22,Abu Dhabi,buyer
4890,2024-10-12,Ajman,agent
4891,2025-02-02,Abu Dhabi,buyer
4892,2025-09-17,Dubai,agent
4893,2025-06-30,Abu Dhabi,buyer
4894,2024-04-17,Dubai,buyer
4895,2024-02-16,Abu Dhabi,buyer
4896,2024-09-20,Dubai,seller
4897,2024-01-05,Sharjah,seller
4898,2025-09-10,Dubai,buyer
4899,2024-09-26,Dubai,seller
4900,2025-06-05,Abu Dhabi,buyer
4901,2024-04-03,Sharjah,agent
4902,2024-05-16,Dubai,buyer
4903,2025-12-25,Umm Al Quwain,buyer
4904,2025-12-25,Abu Dhabi,seller
4905,2025-10-07,Dubai,buyer
4906,2024-07-14,Abu Dhabi,buyer
4907,2025-01-03,Dubai,buyer
4908,2025-01-11,Abu Dhabi,agent
4909,2025-04-30,Abu Dhabi,buyer
4910,2025-10-02,Dubai,buyer
4911,2024-06-01,Umm Al Quwain,agent
4912,2024-08-24,Ajman,seller
4913,2024-12-09,Ajman,seller
4914,2025-10-27,Ras Al Khaimah,seller
4915,2025-10-29,Abu Dhabi,seller
4916,2025-01-08,Dubai,agent
4917,2024-09-24,Sharjah,buyer
4918,2024-06-16,Sharjah,seller
4919,2024-07-23,Abu Dhabi,buyer
4920,2024-12-17,Sharjah,agent
4921,2024-03-22,Abu Dhabi,seller
4922,2024-08-17,Dubai,seller
4923,2025-12-23,Dubai,buyer
4924,2024-03-13,Abu Dhabi,buyer
4925,2025-08-24,Abu Dhabi,seller
4926,2025-05-18,Dubai,buyer
4927,2025-08-26,Abu Dhabi,agent
4928,2024-12-17,Abu Dhabi,buyer
4929,2024-10-10,Fujairah,agent
4930,2025-03-18,Abu Dhabi,seller
4931,2024-06-08,Dubai,agent
4932,2024-03-30,Dubai,agent
4933,2025-11-20,Abu Dhabi,buyer
4934,2024-01-07,Sharjah,buyer
4935,2024-06-30,Dubai,seller
4936,2025-07-15,Dubai,seller
4937,2025-09-24,Dubai,seller
4938,2025-11-25,Sharjah,buyer
4939,2025-01-21,Sharjah,buyer
4940,2024-01-23,Dubai,agent
4941,2024-09-08,Abu Dhabi,buyer
4942,2024-06-01,Abu Dhabi,seller
4943,2024-05-01,Abu Dhabi,agent
4944,2024-04-10,Sharjah,seller
4945,2024-11-03,Dubai,buyer
4946,2024-02-13,Umm Al Quwain,buyer
4947,2025-11-20,Abu Dhabi,buyer
4948,2024-01-07,Dubai,agent
4949,2025-02-27,Dubai,buyer
4950,2025-04-17,Dubai,agent
4951,2025-05-03,Abu Dhabi,seller
4952,2024-05-28,Umm Al Quwain,agent
4953,2025-04-14,Sharjah,buyer
4954,2025-03-05,Ras Al Khaimah,buyer
4955,2024-12-31,Ras Al Khaimah,seller
4956,2025-11-13,Abu Dhabi,buyer
4957,2024-12-09,Abu Dhabi,buyer
4958,2024-12-25,Ajman,buyer
4959,2025-04-21,Sharjah,seller
4960,2024-08-24,Ajman,agent
4961,2025-10-01,Dubai,seller
4962,2024-09-30,Dubai,agent
4963,2024-03-14,Abu Dhabi,buyer
4964,2024-11-06,Dubai,buyer
4965,2024-06-18,Dubai,buyer
4966,2025-01-09,Dubai,agent
4967,2025-01-23,Ajman,buyer
4968,2024-01-05,Abu Dhabi,seller
4969,2025-11-24,Sharjah,buyer
4970,2025-10-29,Ajman,agent
4971,2025-04-26,Dubai,buyer
4972,2025-02-14,Abu Dhabi,buyer
4973,2025-10-16,Dubai,seller
4974,2024-03-20,Fujairah,seller
4975,2024-05-08,Abu Dhabi,agent
4976,2024-02-10,Abu Dhabi,buyer
4977,2024-08-29,Dubai,seller
4978,2024-11-09,Abu Dhabi,buyer
4979,2025-03-14,Dubai,buyer
4980,2024-03-31,Dubai,buyer
4981,2024-08-13,Dubai,seller
4982,2025-02-17,Dubai,buyer
4983,2025-11-30,Dubai,seller
4984,2025-01-11,Dubai,buyer
4985,2025-04-19,Fujairah,agent
4986,2025-10-17,Dubai,seller
4987,2025-08-09,Dubai,agent
4988,2024-12-18,Umm Al Quwain,buyer
4989,2025-06-19,Abu Dhabi,agent
4990,2024-02-16,Fujairah,seller
4991,2025-09-14,Dubai,buyer
4992,2025-01-20,Sharjah,buyer
4993,2025-01-28,Abu Dhabi,agent
4994,2024-03-12,Dubai,buyer
4995,2025-11-06,Dubai,buyer
4996,2025-02-01,Dubai,seller
4997,2025-02-07,Dubai,seller
4998,2025-09-09,Sharjah,agent
4999,2025-11-11,Sharjah,agent
5000,2024-08-12,Dubai,buyer
